ID,Frame index,Groups,Donor Photons,Acceptor Photons,FRET efficiency,X (nm),Y (nm)
681,135,,0,0,0,0,0
681,136,,0,0,0,0,0
681,137,,0,0,0,0,0
681,138,,195.874,45.1783,0.187421,24095.6,42530.3
681,139,,446.563,54.9516,0.109571,24079.4,42527.5
681,140,,0,0,0,0,0
681,141,,0,0,0,0,0
681,142,,0,0,0,0,0
681,143,,0,0,0,0,0
681,144,,0,0,0,0,0
681,145,,0,0,0,0,0
681,146,,0,0,0,0,0
681,147,,305.501,57.1463,0.157581,24121.1,42568.5
681,148,,244.129,74.6398,0.23415,24081.7,42541.6
681,149,,0,0,0,0,0
681,150,,252.994,96.5576,0.276233,24065,42547.7
681,151,,0,0,0,0,0
681,152,,0,0,0,0,0
681,153,,299.322,52.2746,0.148678,24082.7,42561.4
681,154,,249.512,46.002,0.155668,24073.5,42531.8
681,155,,247.089,173.224,0.412132,24084.7,42542.4
681,156,,360.465,73.7561,0.169859,24104.5,42552.7
681,157,,451.694,96.0946,0.175423,24085,42557.2
681,158,,344.363,14.5985,0.0406686,24100.6,42566.8
681,159,,370.733,89.5865,0.194618,24088.8,42535
688,6,,1501.73,135.45,0.0827338,24942.6,55240.2
688,7,,2617.45,144.086,0.0521762,24958.7,55233.8
688,8,,2534.86,116.851,0.0440663,24941.3,55230.2
688,9,,1468.73,149.952,0.0926384,24951.7,55223.8
688,10,,1022.89,84.2902,0.0761305,24936.1,55243.3
688,11,,1000.35,23.3427,0.0228025,24943.5,55227.3
688,12,,1017.82,69.1608,0.0636267,24929.7,55230.1
688,13,,1058.75,69.6433,0.061719,24955.4,55227
688,14,,1196.55,30.2741,0.0246769,24944,55222.3
688,15,,1081.27,6.41947,0.00590193,24956.4,55220.9
688,16,,1224.31,124.749,0.0924711,24952.1,55233.6
688,17,,1266.03,120.424,0.0868576,24940.4,55221.6
688,18,,1268.79,68.1557,0.0509786,24937.9,55232.7
688,19,,1122.38,125.76,0.100758,24936.3,55227.1
688,20,,1099.52,71.1837,0.0608044,24948.9,55227.8
688,21,,1225.87,20.115,0.0161439,24943,55246.9
688,22,,1100.54,136.699,0.110488,24952.3,55232.2
688,23,,1045.44,125.885,0.107472,24947.8,55232.3
688,24,,1154.48,90.0063,0.0723241,24943,55244.3
688,25,,1066.86,99.5729,0.0853656,24943.6,55238.5
688,26,,1260.27,75.1094,0.0562459,24947.9,55231.7
688,27,,1040.28,71.773,0.0645411,24949.5,55224.7
688,28,,0,0,0,0,0
688,29,,0,0,0,0,0
688,30,,0,0,0,0,0
688,31,,0,0,0,0,0
688,32,,0,0,0,0,0
688,33,,0,0,0,0,0
688,34,,0,0,0,0,0
688,35,,0,0,0,0,0
688,36,,0,0,0,0,0
688,37,,0,0,0,0,0
688,38,,986.61,66.5172,0.0631616,24949.4,55233.1
688,39,,1169.71,109.934,0.0859096,24940.1,55241.3
688,40,,1333.11,143.965,0.0974667,24951,55241.3
688,41,,1113.13,71.2969,0.0601952,24943.1,55233.6
688,42,,1162.54,87.1981,0.0697731,24951.2,55231.6
688,43,,1303.5,52.2427,0.0385344,24959.1,55239
688,44,,1381.79,124.613,0.0827221,24949.8,55233.6
688,45,,1681.16,34.0558,0.0198551,24947.7,55239.6
688,46,,980.04,66.8272,0.0638354,24941.4,55233.1
688,47,,1138.05,25.6376,0.0220314,24932.8,55225.1
688,48,,1256.28,139.016,0.0996314,24946.4,55232.7
688,49,,1228.92,166.273,0.119175,24945.9,55236.5
688,50,,1242.34,135.528,0.098361,24950.5,55228.2
688,51,,1108.95,9.94339,0.00888683,24944.1,55221
688,52,,1148.54,51.0608,0.0425649,24936.7,55240.9
688,53,,1348.77,67.1453,0.0474219,24947.7,55237.8
688,54,,1166.48,172.097,0.128568,24944.3,55233.8
688,55,,1363.65,38.6608,0.0275694,24948.3,55232.4
688,56,,1402.31,102.624,0.0681917,24933.9,55239.5
688,57,,1407.51,155.943,0.0997428,24945,55235.3
688,58,,1272.43,105.95,0.0768657,24943.6,55231.5
688,59,,1225.41,113.557,0.0848093,24952.4,55236.8
688,60,,1192.24,108.623,0.0835007,24939.7,55238.6
688,61,,1111.31,114.363,0.0933061,24939.1,55229.2
688,62,,889.491,99.4045,0.100521,24939.6,55233.7
688,63,,639.295,43.5659,0.0637992,24949.3,55236.7
688,64,,797.229,62.4403,0.0726329,24947.4,55231.9
688,65,,542.622,110.374,0.169027,24947.2,55222.9
688,66,,471.155,63.3947,0.118595,24939.5,55228.6
688,67,,629.149,101.89,0.139377,24920.5,55237.9
688,68,,1011.06,69.2201,0.0640759,24946.4,55229.1
688,69,,2565.55,81.3235,0.0307243,24949.4,55240.3
688,70,,2307.92,129.316,0.0530584,24943.3,55234.8
688,71,,1803.54,112.808,0.0588663,24951,55235.1
688,72,,0,0,0,0,0
688,73,,4150.02,212.612,0.0487348,24948.3,55229.5
688,74,,3178.82,121.631,0.0368528,24955.6,55236.2
688,75,,1287.72,109.765,0.0785445,24947,55235.1
688,76,,1707.71,105.333,0.0580975,24951.7,55229.2
688,77,,1316.14,95.4231,0.067601,24951.6,55236.4
688,78,,1265.29,110.295,0.0801804,24948.5,55234.8
688,79,,1090.49,0,0,24947.9,55229.7
688,80,,1210.34,148.359,0.109192,24952.1,55239.4
688,81,,1113.17,50.229,0.0431743,24943.5,55227.5
688,82,,781.632,133,0.145414,24950.5,55234.2
688,83,,650.224,76.6834,0.105493,24949.3,55244.7
688,84,,823.782,37.0886,0.0430826,24949.3,55233.4
688,85,,924.05,60.9154,0.0618452,24959,55238.8
688,86,,978.79,140.328,0.125391,24955.9,55226.5
688,87,,1136.78,95.5582,0.0775423,24937.3,55237.1
688,88,,1059.57,87.2787,0.076103,24952.4,55236.8
688,89,,910.966,34.2085,0.0361928,24948,55237.3
688,90,,1066.32,47.8296,0.0429294,24953.4,55227.5
688,91,,977.501,90.5491,0.0847798,24960.6,55222.4
688,92,,1179.67,49.7341,0.0404537,24951,55250.4
688,93,,1014.41,75.8282,0.0695519,24946.5,55222.8
688,94,,980.167,65.8396,0.0629437,24946.7,55236.5
688,95,,814.882,121.422,0.129682,24941.6,55234.2
688,96,,931.923,82.4314,0.0812649,24949.5,55225
688,97,,987.615,42.5118,0.0412685,24944.1,55231.8
688,98,,1233.6,67.5988,0.0519513,24949.8,55240.2
688,99,,1293.81,86.5827,0.0627232,24948.7,55233
688,100,,1120.78,131.902,0.105296,24959.4,55226.8
688,101,,1458.3,108.441,0.0692145,24947.3,55245.5
688,102,,1076.03,130.134,0.10789,24949.4,55232.3
688,103,,943.691,88.2056,0.0854791,24951.1,55221.9
688,104,,1117.18,87.477,0.0726158,24957,55230.3
688,105,,835.5,59.2251,0.0661936,24955.6,55240.4
688,106,,897.836,88.1656,0.0894173,24949.7,55229.3
688,107,,1070.16,73.6183,0.0643644,24951.8,55237.3
688,108,,929.558,215.755,0.188381,24946.8,55221.8
688,109,,1302.56,100.497,0.0716272,24950.6,55233.9
688,110,,0,0,0,0,0
688,111,,0,0,0,0,0
688,112,,0,0,0,0,0
688,113,,0,0,0,0,0
688,114,,856.635,113.116,0.116645,24934.1,55236.2
688,115,,1140.51,79.3311,0.0650341,24940,55220.9
688,116,,812.004,91.921,0.101691,24955.7,55233.4
688,117,,1049.53,127.439,0.108278,24945.2,55241
688,118,,1397.43,108.499,0.0720477,24956.7,55227.1
688,119,,1248.45,136.613,0.0986328,24954.3,55231.1
688,120,,1283.14,115.568,0.0826248,24945.1,55230
688,121,,1202.17,115.548,0.0876885,24935.9,55223.8
688,122,,864.274,135.075,0.135163,24952.2,55208.9
688,123,,1005.69,102.39,0.0924026,24960.2,55235.4
688,124,,982.988,88.9674,0.0829955,24920,55222.5
688,125,,709.594,35.2198,0.0472867,24949.9,55163.7
688,126,,893.616,91.3906,0.0927817,24903.7,55231.7
688,127,,1165.11,133.31,0.102671,24987.3,55249.8
688,128,,1268.26,86.3693,0.0637587,24901.7,55204.4
688,129,,759.335,89.3152,0.105244,24927.7,55173.4
688,130,,1105.27,26.1661,0.0231263,24944.5,55254.6
688,131,,1089.87,101.915,0.0855152,24959,55214.6
688,132,,1177.29,41.6058,0.0341338,24942.6,55234.5
688,133,,3372.15,154.889,0.0439149,24971.1,55244
688,134,,4220.37,216.882,0.0488775,24935.8,55227.2
688,135,,3195.18,181.423,0.0537296,24968.4,55239.3
688,136,,3325.9,191.647,0.0544832,24951.2,55235.1
688,137,,4419.54,187.143,0.0406243,24948.3,55232
688,138,,5518.83,306.299,0.0525824,24970.2,55241.9
688,139,,3977.34,200.736,0.0480451,24951.2,55233.9
688,140,,3860.28,299.681,0.0720394,24963.5,55231.2
688,141,,829.14,81.8648,0.0898622,24963.6,55236.1
701,6,,252.903,73.538,0.225272,42094.8,73106.5
701,7,,502.75,13.2115,0.0256057,42108.6,73110.3
701,8,,0,0,0,0,0
701,9,,0,0,0,0,0
701,10,,0,0,0,0,0
701,11,,287.683,112.945,0.281919,42121.7,73250.2
701,12,,0,0,0,0,0
701,13,,0,0,0,0,0
701,14,,0,0,0,0,0
701,15,,0,0,0,0,0
701,16,,0,0,0,0,0
701,17,,0,0,0,0,0
701,18,,0,0,0,0,0
701,19,,0,0,0,0,0
701,20,,0,0,0,0,0
701,21,,0,0,0,0,0
701,22,,0,0,0,0,0
701,23,,0,0,0,0,0
701,24,,0,0,0,0,0
701,25,,0,0,0,0,0
701,26,,0,0,0,0,0
701,27,,0,0,0,0,0
701,28,,0,0,0,0,0
701,29,,0,0,0,0,0
701,30,,253.708,90.1488,0.26217,42057.9,73280.7
701,31,,0,0,0,0,0
701,32,,0,0,0,0,0
701,33,,0,0,0,0,0
701,34,,0,0,0,0,0
701,35,,0,0,0,0,0
701,36,,0,0,0,0,0
701,37,,0,0,0,0,0
701,38,,0,0,0,0,0
701,39,,0,0,0,0,0
701,40,,0,0,0,0,0
701,41,,0,0,0,0,0
701,42,,0,0,0,0,0
701,43,,0,0,0,0,0
701,44,,0,0,0,0,0
701,45,,0,0,0,0,0
701,46,,0,0,0,0,0
701,47,,0,0,0,0,0
701,48,,0,0,0,0,0
701,49,,0,0,0,0,0
701,50,,0,0,0,0,0
701,51,,251.822,36.9695,0.128014,42028.9,73301.9
701,52,,314.98,22.2958,0.0661054,42051.3,73310.9
701,53,,0,0,0,0,0
701,54,,237.364,70.2315,0.228325,42052.2,73310.4
701,55,,0,0,0,0,0
701,56,,0,0,0,0,0
701,57,,0,0,0,0,0
701,58,,0,0,0,0,0
701,59,,0,0,0,0,0
701,60,,0,0,0,0,0
701,61,,0,0,0,0,0
701,62,,0,0,0,0,0
701,63,,528.808,69.4705,0.116117,42063.5,73269.5
701,64,,252.244,87.064,0.256593,42087,73306.3
701,65,,0,0,0,0,0
701,66,,267.136,0,0,42075.3,73243.3
701,67,,0,0,0,0,0
701,68,,731.122,41.0962,0.0532184,42069.2,73286.3
701,69,,394.659,123.017,0.237632,42056.9,73276.3
701,70,,383.571,60.6558,0.136542,42097.1,73264.4
701,71,,225.537,61.6332,0.214623,42081.3,73231.7
701,72,,0,0,0,0,0
701,73,,0,0,0,0,0
701,74,,0,0,0,0,0
701,75,,0,0,0,0,0
701,76,,0,0,0,0,0
701,77,,0,0,0,0,0
701,78,,0,0,0,0,0
701,79,,0,0,0,0,0
701,80,,0,0,0,0,0
701,81,,249.069,0,0,42062.2,73236.7
701,82,,0,0,0,0,0
701,83,,0,0,0,0,0
701,84,,0,0,0,0,0
701,85,,235.704,85.0818,0.265229,42067.6,73298.3
701,86,,260.001,78.0878,0.230969,42003.1,73256.3
701,87,,401.745,50.6274,0.111915,42057.6,73268.6
701,88,,0,0,0,0,0
701,89,,0,0,0,0,0
701,90,,0,0,0,0,0
701,91,,0,0,0,0,0
701,92,,258.692,72.1685,0.218124,42048.4,73221.4
701,93,,0,0,0,0,0
701,94,,0,0,0,0,0
701,95,,259.031,57.8095,0.182456,42052.5,73271
701,96,,0,0,0,0,0
701,97,,0,0,0,0,0
701,98,,0,0,0,0,0
701,99,,271.12,50.6287,0.157355,42048.5,73273.6
701,100,,0,0,0,0,0
701,101,,0,0,0,0,0
701,102,,0,0,0,0,0
701,103,,0,0,0,0,0
701,104,,0,0,0,0,0
701,105,,0,0,0,0,0
701,106,,268.764,18.1856,0.0633756,42084.5,73242.8
701,107,,0,0,0,0,0
701,108,,240.965,93.4018,0.279339,42018.7,73277.3
701,109,,323.132,72.7898,0.183849,42020.1,73225.9
701,110,,0,0,0,0,0
701,111,,294.06,116.072,0.283012,42055.5,73294.4
701,112,,237.799,87.2483,0.268417,42053.8,73240.5
701,113,,0,0,0,0,0
701,114,,0,0,0,0,0
701,115,,232.778,19.1693,0.0760845,42078.7,73246.2
701,116,,0,0,0,0,0
701,117,,0,0,0,0,0
701,118,,0,0,0,0,0
701,119,,0,0,0,0,0
701,120,,0,0,0,0,0
701,121,,0,0,0,0,0
701,122,,0,0,0,0,0
701,123,,0,0,0,0,0
701,124,,0,0,0,0,0
701,125,,208.321,50.0637,0.193756,41937.8,73211
701,126,,0,0,0,0,0
701,127,,245.29,71.3981,0.225452,42064,73184.5
701,128,,614.802,86.5738,0.123434,42028.7,73291.4
701,129,,722.364,98.5459,0.120045,42034.3,73188.2
701,130,,240.992,94.1604,0.280948,42076.2,73208.4
701,131,,235.799,70.6746,0.230606,42083.7,73293.8
701,132,,236.259,1.59702,0.00671425,41981.7,73207
701,133,,0,0,0,0,0
701,134,,260.302,0,0,42025.6,73229.7
701,135,,368.689,80.7736,0.179712,42050,73232.3
701,136,,0,0,0,0,0
701,137,,508.345,75.7738,0.129723,42078.8,73264.9
701,138,,241.219,66.1609,0.215241,42007.8,73260.8
701,139,,373.795,80.5494,0.177287,42049.7,73252.3
701,140,,0,0,0,0,0
701,141,,0,0,0,0,0
701,142,,225.302,52.0721,0.187733,42084.2,73289.3
701,143,,0,0,0,0,0
701,144,,0,0,0,0,0
701,145,,250.094,54.8865,0.179967,42033.2,73267.4
701,146,,556.039,67.8013,0.108684,42080.3,73278
701,147,,450.675,40.2674,0.0820206,42050.2,73293.7
701,148,,0,0,0,0,0
701,149,,0,0,0,0,0
701,150,,0,0,0,0,0
701,151,,231.165,0,0,42065.8,73258.7
701,152,,221.963,0,0,42048.9,73254
701,153,,0,0,0,0,0
701,154,,0,0,0,0,0
701,155,,0,0,0,0,0
701,156,,0,0,0,0,0
701,157,,0,0,0,0,0
701,158,,268.788,0,0,42129.2,73257.9
701,159,,234.334,88.8225,0.274859,42029.6,73316.2
701,160,,0,0,0,0,0
701,161,,0,0,0,0,0
701,162,,0,0,0,0,0
701,163,,324.223,124.539,0.277516,42060.6,73286.6
701,164,,320.672,80.3225,0.200308,42035.9,73295.4
701,165,,244.336,0.215435,0.000880938,42048.9,73275.3
701,166,,0,0,0,0,0
701,167,,386.799,0,0,42160.2,73246.3
701,168,,401.969,44.9224,0.100522,42184.5,73275.5
701,169,,359.083,56.398,0.135742,42232,73285.6
701,170,,428.89,107.971,0.201115,42193.6,73241.7
701,171,,673.963,65.0806,0.0880605,42198.5,73268.1
701,172,,328.362,131.471,0.285911,42107.4,73267.2
701,173,,404.714,73.1787,0.153128,42249.9,73249.3
701,174,,370.377,0,0,42147.2,73247.5
701,175,,522.274,3.24488,0.00617462,42190.6,73260.4
701,176,,291.314,77.3703,0.209855,42140.2,73229.1
701,177,,305.875,70.243,0.186758,42139.7,73229.2
701,178,,261.3,78.4149,0.230826,42062.9,73336.4
701,179,,362.89,16.8468,0.0443643,42057,73282.1
701,180,,348.355,57.5535,0.141789,42031.7,73259
739,7,,265.334,87.86,0.248759,36143.5,52492.9
739,8,,226.808,25.6091,0.101455,36105,52452.6
739,9,,0,0,0,0,0
739,10,,0,0,0,0,0
739,11,,0,0,0,0,0
739,12,,0,0,0,0,0
739,13,,0,0,0,0,0
739,14,,0,0,0,0,0
739,15,,0,0,0,0,0
739,16,,0,0,0,0,0
739,17,,302.781,72.1251,0.192381,36098.3,52490
739,18,,0,0,0,0,0
739,19,,282.775,33.5647,0.106103,36092.3,52465.1
739,20,,0,0,0,0,0
739,21,,0,0,0,0,0
739,22,,0,0,0,0,0
739,23,,0,0,0,0,0
739,24,,0,0,0,0,0
739,25,,0,0,0,0,0
739,26,,0,0,0,0,0
739,27,,0,0,0,0,0
739,28,,0,0,0,0,0
739,29,,0,0,0,0,0
739,30,,0,0,0,0,0
739,31,,0,0,0,0,0
739,32,,0,0,0,0,0
739,33,,0,0,0,0,0
739,34,,0,0,0,0,0
739,35,,0,0,0,0,0
739,36,,0,0,0,0,0
739,37,,0,0,0,0,0
739,38,,0,0,0,0,0
739,39,,0,0,0,0,0
739,40,,380.839,0,0,36111.9,52501.5
739,41,,0,0,0,0,0
739,42,,307.638,47.0362,0.132618,36087.3,52461.4
739,43,,286.748,9.91125,0.0334096,36091,52435.6
739,44,,288.352,49.954,0.147659,36167.4,52471.1
739,45,,0,0,0,0,0
739,46,,0,0,0,0,0
739,47,,262.828,37.8889,0.125995,36086.5,52451.1
739,48,,0,0,0,0,0
739,49,,329.434,0.654888,0.00198398,36109.5,52476.2
739,50,,0,0,0,0,0
739,51,,0,0,0,0,0
739,52,,264.475,72.954,0.216205,36099.8,52448.1
739,53,,294.367,112.562,0.276613,36147.5,52458.8
739,54,,296.839,21.7762,0.0683464,36095.8,52462.2
739,55,,0,0,0,0,0
739,56,,0,0,0,0,0
739,57,,292.802,88.564,0.232228,36087.4,52466.7
739,58,,274.556,100.81,0.268565,36059.2,52399.4
739,59,,451.887,92.604,0.170074,36100.4,52480.3
739,60,,403.164,58.0238,0.125814,36078.4,52482.7
739,61,,351.557,6.3118,0.0176372,36159.2,52498.7
739,62,,333.09,85.8259,0.204876,36113.3,52449.5
739,63,,340.071,90.9447,0.211001,36119.5,52445.8
739,64,,279.645,104.126,0.271323,36128.5,52434.7
739,65,,0,0,0,0,0
739,66,,0,0,0,0,0
739,67,,0,0,0,0,0
739,68,,357.001,106.243,0.229346,36116.9,52482.7
739,69,,0,0,0,0,0
739,70,,296.183,43.2396,0.127392,36112.6,52499
739,71,,279.792,79.3385,0.220918,36095.4,52451.8
739,72,,269.823,34.1086,0.112225,36130.7,52459.9
739,73,,0,0,0,0,0
739,74,,336.749,99.2822,0.227695,36122.9,52447.7
739,75,,373.895,37.6175,0.0914127,36105.2,52448.7
739,76,,376.877,109.894,0.225762,36122.2,52393.3
739,77,,254.252,51.0857,0.167309,36118.8,52466.9
739,78,,0,0,0,0,0
739,79,,282.777,28.8655,0.0926237,36022.5,52539.6
739,80,,397.83,103.801,0.206927,36083.2,52484.2
739,81,,0,0,0,0,0
739,82,,0,0,0,0,0
739,83,,0,0,0,0,0
739,84,,0,0,0,0,0
739,85,,268.605,15.3728,0.054134,36070.8,52435.3
739,86,,0,0,0,0,0
739,87,,0,0,0,0,0
739,88,,291.732,59.3623,0.169078,36102.2,52398.8
739,89,,259.079,49.6692,0.160873,36107.6,52454.6
739,90,,429.045,32.1776,0.0697659,36110.1,52485.2
739,91,,374.184,96.8808,0.205664,36087.3,52439.9
739,92,,0,0,0,0,0
739,93,,343.523,112.692,0.247015,36101,52471.5
739,94,,334,17.1774,0.0489137,36120.5,52464.1
739,95,,348.491,90.7843,0.206668,36109.2,52445.9
739,96,,230.561,73.8734,0.242658,36087,52461.2
739,97,,0,0,0,0,0
739,98,,342.63,32.8328,0.0874463,36155.2,52467.7
739,99,,325.898,112.275,0.256234,36076.7,52477.2
739,100,,270.552,63.3479,0.189721,36114.1,52491.2
739,101,,0,0,0,0,0
739,102,,262.143,49.6828,0.159329,36117.8,52466
739,103,,0,0,0,0,0
739,104,,334.992,68.7836,0.170351,36159.3,52460.3
739,105,,0,0,0,0,0
739,106,,0,0,0,0,0
739,107,,323.922,96.7175,0.22993,36139.4,52460.1
739,108,,0,0,0,0,0
739,109,,354.893,161.367,0.312569,36143.5,52466.8
739,110,,326.331,83.5403,0.203821,36116.3,52495.6
739,111,,272.198,60.1613,0.181013,36062.9,52490
739,112,,0,0,0,0,0
739,113,,0,0,0,0,0
739,114,,0,0,0,0,0
739,115,,0,0,0,0,0
739,116,,0,0,0,0,0
739,117,,0,0,0,0,0
739,118,,0,0,0,0,0
739,119,,0,0,0,0,0
739,120,,0,0,0,0,0
739,121,,0,0,0,0,0
739,122,,0,0,0,0,0
739,123,,0,0,0,0,0
739,124,,0,0,0,0,0
739,125,,0,0,0,0,0
739,126,,0,0,0,0,0
739,127,,280.249,32.452,0.10378,36194.9,52507.3
739,128,,0,0,0,0,0
739,129,,0,0,0,0,0
739,130,,289.894,22.1375,0.0709461,36130.6,52464.3
739,131,,318.921,59.5856,0.157423,36133.7,52457.5
789,8,,342.243,87.5938,0.203784,9505.55,60463.4
789,9,,0,0,0,0,0
789,10,,0,0,0,0,0
789,11,,0,0,0,0,0
789,12,,0,0,0,0,0
789,13,,0,0,0,0,0
789,14,,0,0,0,0,0
789,15,,242.372,96.242,0.284223,9420.09,60509.8
789,16,,0,0,0,0,0
789,17,,0,0,0,0,0
789,18,,0,0,0,0,0
789,19,,0,0,0,0,0
789,20,,0,0,0,0,0
789,21,,1798.03,163.697,0.0834453,9758.6,60961.3
789,22,,2571.94,121.069,0.0449569,9767.12,60957.6
789,23,,2410.89,139.433,0.0546727,9762.45,60955.5
789,24,,2216.19,152.112,0.0642283,9766.13,60956.8
789,25,,2144.25,179.909,0.0774083,9756.95,60959.9
789,26,,2385.33,85.5152,0.0346098,9758.98,60954.3
789,27,,1720.68,154.119,0.0822054,9758.53,60957.7
789,28,,1469.09,106.756,0.0677451,9761.74,60961
789,29,,1356.15,54.5396,0.0386616,9765.2,60952.8
789,30,,1415.74,61.1773,0.0414222,9761.96,60954
789,31,,2193.25,74.0915,0.0326778,9758.91,60958.7
789,32,,1985.73,128.401,0.0607348,9762.37,60952.1
789,33,,1974.79,114.26,0.0546948,9761.49,60962.1
789,34,,1830.82,62.2993,0.0329082,9763.48,60954.4
789,35,,1959.69,145.834,0.0692626,9763.15,60951.1
789,36,,1966.37,82.7845,0.0403994,9757.97,60966.8
789,37,,1990.94,120.605,0.0571168,9760.46,60957
789,38,,2086.39,55.3394,0.0258387,9769.54,60954.6
789,39,,2109.7,124.072,0.0555436,9754.7,60952.8
789,40,,2075.09,81.3215,0.0377115,9757.34,60964.7
789,41,,2136.46,149.441,0.0653748,9770.61,60957.8
789,42,,2156.94,91.5049,0.040697,9761.85,60960.6
789,43,,1976.36,119.214,0.0568887,9770.91,60955.2
789,44,,2294.04,175.512,0.0710706,9761.68,60957.7
789,45,,2323.36,91.18,0.0377628,9760.39,60958
789,46,,2262.51,86.0335,0.0366328,9772,60957.7
789,47,,2137.13,157.306,0.06856,9760.45,60957.1
789,48,,1913.6,125.071,0.0613494,9764.66,60964.8
789,49,,2124.53,119.96,0.0534465,9767.55,60956.4
789,50,,2162.68,81.0711,0.036132,9761.52,60957.4
789,51,,2161.06,117.496,0.0515659,9765.01,60959.2
789,52,,2058.86,121.826,0.0558659,9761.97,60960.9
789,53,,2617.09,147.131,0.0532269,9765.45,60957.1
789,54,,0,0,0,0,0
789,55,,2223.49,118.53,0.0506102,9773.54,60958.4
789,56,,0,0,0,0,0
789,57,,2002.66,147.389,0.0685516,9770.46,60959.9
789,58,,0,0,0,0,0
789,59,,1951.77,145.586,0.0694138,9770.69,60960.5
789,60,,2144.38,115.158,0.0509652,9774.76,60954.6
789,61,,2018.86,106.621,0.0501635,9766.6,60956.2
789,62,,2208.86,65.8806,0.0289618,9769.34,60957.1
789,63,,1942.76,164.078,0.077879,9778.1,60956.6
789,64,,2235.28,151.132,0.06333,9762.52,60961.2
789,65,,2381.96,99.104,0.0399441,9763.78,60952.3
789,66,,2491.28,93.2567,0.0360825,9763.07,60959
789,67,,0,0,0,0,0
789,68,,2339.77,169.391,0.067509,9755.94,60958.9
789,69,,2379.45,97.7756,0.0394698,9761.46,60962.4
789,70,,2305.66,86.1095,0.0360024,9756.95,60961.8
789,71,,2489.34,191.221,0.0713362,9765.27,60961
789,72,,2657.56,97.2086,0.0352874,9760.89,60963
789,73,,2444.99,152.182,0.0585954,9762.14,60960.1
789,74,,2480.86,119.967,0.0461265,9769.66,60960.9
789,75,,2448.92,177.637,0.0676313,9764.6,60963.2
789,76,,2540.89,200.311,0.073074,9769.44,60965.8
789,77,,2658.68,174.097,0.0614581,9758.46,60955
789,78,,2442.67,101.588,0.0399282,9765.3,60962.2
789,79,,2273.99,119.193,0.0498051,9763.27,60963.6
789,80,,2351.54,91.1539,0.037317,9766.75,60962.3
789,81,,2506.43,206.349,0.0760655,9761.93,60963.6
789,82,,2369.76,158.43,0.0626653,9763.88,60958.3
789,83,,2358.33,159.761,0.0634452,9764.2,60965.8
789,84,,2715.97,114.638,0.0404995,9763.59,60956.4
789,85,,2480.84,201.97,0.075283,9759.13,60958.8
789,86,,3109.62,164.744,0.0503133,9770.75,60953.1
789,87,,2033.96,139.651,0.0642484,9754.81,60953.3
789,88,,3145.67,162.158,0.0490226,9762.9,60961.6
789,89,,3363.87,215.523,0.0602122,9760.29,60959
789,90,,2907.65,259.874,0.0820434,9766.17,60955.6
789,91,,4085.64,215.819,0.0501734,9765.07,60954
789,92,,3664.23,156.616,0.0409899,9760.65,60956.3
789,93,,3189.94,179.455,0.0532603,9762.53,60956.1
789,94,,2695.03,219.489,0.0753087,9771.33,60958.9
789,95,,2364.85,68.25,0.0280506,9759.9,60959.6
789,96,,2827.37,95.7167,0.0327451,9768.95,60958.6
789,97,,2163.14,194.403,0.0824598,9764.49,60957.4
789,98,,2474.14,138.579,0.0530403,9758.78,60957.1
789,99,,2030.81,131.239,0.0607015,9768.96,60964.8
789,100,,2645.46,166.108,0.0590801,9769.13,60957.1
789,101,,0,0,0,0,0
789,102,,0,0,0,0,0
789,103,,2381.08,107.909,0.0433546,9762.18,60950.1
789,104,,2396.31,191.815,0.0741136,9760.59,60957.1
789,105,,2436.97,159.48,0.0614223,9770.03,60959.4
789,106,,2741.84,206.134,0.0699238,9766.38,60958.9
789,107,,2112.95,187.905,0.0816674,9764.62,60958.3
789,108,,2608.36,149.664,0.0542649,9769.4,60962.7
789,109,,1528.32,112.767,0.0687149,9776.64,60964
789,110,,2829.66,141.633,0.0476672,9771.03,60956.7
789,111,,2482.72,151.317,0.0574467,9769.94,60959.9
789,112,,2511.71,155.898,0.0584413,9765.56,60963.4
789,113,,2492.98,224.269,0.0825354,9760.74,60957.9
789,114,,2213.93,92.9781,0.0403042,9760.58,60958.5
789,115,,2584.69,186.586,0.0673287,9768.7,60964.3
789,116,,2446.76,110.44,0.0431878,9768.22,60949.9
789,117,,2727.54,168.421,0.0581573,9771.59,60959.7
789,118,,2176.97,182.822,0.0774738,9765.28,60959.5
789,119,,1890.56,155.354,0.0759338,9767.52,60962.2
789,120,,343.085,0,0,9795.8,60937.2
789,121,,0,0,0,0,0
789,122,,0,0,0,0,0
789,123,,0,0,0,0,0
789,124,,0,0,0,0,0
789,125,,0,0,0,0,0
789,126,,0,0,0,0,0
789,127,,0,0,0,0,0
789,128,,0,0,0,0,0
789,129,,0,0,0,0,0
789,130,,0,0,0,0,0
789,131,,0,0,0,0,0
789,132,,0,0,0,0,0
789,133,,0,0,0,0,0
789,134,,0,0,0,0,0
789,135,,0,0,0,0,0
789,136,,272.009,34.3435,0.112105,10177.8,60957.9
794,8,,260.897,97.1664,0.271367,28879.6,78203.8
794,9,,431.98,50.2953,0.104287,28956.6,78189.2
794,10,,378.039,34.9396,0.0846039,28931.4,78218.3
794,11,,689.869,98.169,0.124574,28946.4,78210.4
794,12,,825.578,85.0754,0.0934223,28903.9,78212.6
794,13,,945.121,39.2123,0.0398364,28951.5,78222.2
794,14,,389.223,49.9479,0.113732,28917.9,78169.4
